"sample","unf_otu","reads"
"RNMB_Foping_BS_P1_tag21_E5","unf_otu5860",1
"RNMB_Foping_BS_P1_tag21_G8","unf_otu5860",1
"RNMB_YHM_BS_P1_tag15_A3","unf_otu5860",1
"RNBC1_NREP13_tag51_E11","unf_otu5863",2
"RNBC1_NREP1_tag17_D11","unf_otu5864",15
"RNMB_YHM_BS_P3_tag53_A7","unf_otu5866",2
"RNBC1_NREP10_tag35_G11","unf_otu5867",2
"RNMB_YHM_BS_P2_tag38_A7","unf_otu5868",1
"RNBC1_NREP2_tag22_F7","unf_otu5869",8
"RNMB_YHM_BS_P2_tag38_C9","unf_otu5869",1
"RNMB1_FXBSP1_tag08_E11","unf_otu587",166
"RNMB1_FXBSP1_tag08_H1","unf_otu587",1
"RNMB1_FXBSP2_tag18_B5","unf_otu587",3
"RNMB_YHM_BS_P2_tag38_D9","unf_otu587",1
"RNMB_Foping_BS_P2_tag24_H10","unf_otu5872",1
"RNMB_Foping_BS_P1_tag21_A4","unf_otu5873",1
"RNBC1_NREP13_tag51_C7","unf_otu5875",4
"RNMB_Foping_BS_P1_tag21_B12","unf_otu5876",3
"RNMB_Foping_BS_P2_tag24_A5","unf_otu5877",3
"RNMB_meicity_BS_P2_tag42_H4","unf_otu5878",13
"RNMB1_FXBSP2_tag18_B9","unf_otu588",2
"RNMB1_FXBSP2_tag18_C8","unf_otu588",92
"RNMB1_FXBSP2_tag18_E8","unf_otu588",9
"RNMB1_FXBSP2_tag18_E9","unf_otu588",107
"RNMB1_FXBSP2_tag18_F8","unf_otu588",56
"RNMB1_FXBSP2_tag18_G8","unf_otu588",16
"RNMB_Foping_BS_P1_tag21_A6","unf_otu588",1
"RNMB_Foping_BS_P3_tag26_B8","unf_otu588",1
"RNMB_Foping_BS_P2_tag24_G11","unf_otu5880",1
"RNBC1_NREP13_tag51_F9","unf_otu5881",18
"RNBC1_NREP12_tag37_C7","unf_otu5882",16
"RNMB_YHM_BS_P1_tag15_C7","unf_otu5883",1
"RNMB_YHM_BS_P2_tag38_F11","unf_otu5885",1
"RNMB_Foping_BS_P2_tag24_A11","unf_otu5888",1
"RNMB_Foping_BS_P2_tag24_C12","unf_otu5888",2
"RNBC1_NREP3_tag31_A3","unf_otu589",409
"RNMB_Foping_BS_P2_tag24_G6","unf_otu5891",1
"RNMB_Foping_BS_P2_tag24_H11","unf_otu5891",1
"RNMB_Foping_BS_P1_tag21_G7","unf_otu5893",1
"RNMB_YHM_BS_P1_tag15_G9","unf_otu5893",2
"RNMB_YHM_BS_P1_tag15_C7","unf_otu5894",1
"RNMB_meicity_BS_P1_tag41_H6","unf_otu5895",6
"RNBC1_QLMSP6_tag05_F7","unf_otu5896",2
"RNMB_Foping_BS_P1_tag21_B7","unf_otu5896",1
"RNMB_Foping_BS_P1_tag21_D7","unf_otu5896",17
"RNMB_Foping_BS_P1_tag21_E7","unf_otu5896",4
"RNMB_Foping_BS_P1_tag21_G6","unf_otu5896",2
"RNBC1_NREP2_tag22_F7","unf_otu5897",11
"RNMB_YHM_BS_P2_tag38_E8","unf_otu5898",4
"RNBC1_NREP2_tag22_C8","unf_otu59",2
"RNBC1_NREP2_tag22_F8","unf_otu59",1207
"RNMB_Foping_BS_P2_tag24_E10","unf_otu59",1
"RNMB_Foping_BS_P2_tag24_F8","unf_otu59",4
"RNMB_YHM_BS_P1_tag15_A5","unf_otu59",1
"RNMB_YHM_BS_P1_tag15_E5","unf_otu59",41
"RNMB_meicity_BS_P1_tag41_D12","unf_otu59",132
"RNMB_meicity_BS_P1_tag41_H6","unf_otu59",4
"RNBC1_NREP3_tag31_D9","unf_otu590",18
"RNMB1_FXBSP2_tag18_E7","unf_otu590",1
"RNMB_Foping_BS_P1_tag21_C9","unf_otu590",1
"RNMB_Foping_BS_P1_tag21_D7","unf_otu590",4
"RNMB_Foping_BS_P1_tag21_E10","unf_otu590",16
"RNMB_Foping_BS_P3_tag26_C8","unf_otu590",24
"RNMB_Foping_BS_P3_tag26_G8","unf_otu590",4
"RNMB_Foping_BS_P3_tag26_H11","unf_otu590",1
"RNMB_Mix_BS_PIX_tag34_B8","unf_otu590",4
"RNMB_Mix_BS_PIX_tag34_C7","unf_otu590",1
"RNMB_Mix_BS_PIX_tag34_E8","unf_otu590",1
"RNMB_Mix_BS_PIX_tag34_G7","unf_otu590",6
"RNMB_YHM_BS_P2_tag38_D9","unf_otu590",2
"RNMB_YHM_BS_P3_tag53_B4","unf_otu590",47
"RNMB_YHM_BS_P3_tag53_F11","unf_otu590",1
"RNMB_YHM_BS_P3_tag53_G11","unf_otu590",1
"RNMB_YHM_BS_P3_tag53_H11","unf_otu590",12
"RNMB_meicity_BS_P1_tag41_D11","unf_otu590",2
"RNMB_meicity_BS_P1_tag41_G11","unf_otu590",13
"RNMB_meicity_BS_P2_tag42_C9","unf_otu590",8
"RNBC1_NREP9_tag33_A7","unf_otu5902",3
"RNMB_Foping_BS_P1_tag21_E8","unf_otu5903",1
"RNBC1_NREP1_tag17_D12","unf_otu5904",6
"RNBC1_NREP1_tag17_G9","unf_otu5905",3
"RNMB_YHM_BS_P1_tag15_H4","unf_otu5906",1
"RNMB_YHM_BS_P1_tag15_C12","unf_otu5907",2
"RNMB_YHM_BS_P1_tag15_E12","unf_otu5907",1
"RNMB_YHM_BS_P1_tag15_H11","unf_otu5907",3
"RNMB_YHM_BS_P2_tag38_A3","unf_otu5907",4
"RNMB_Foping_BS_P2_tag24_A1","unf_otu5908",1
"RNMB_YHM_BS_P2_tag38_C8","unf_otu5908",1
"RNMB_Foping_BS_P1_tag21_H12","unf_otu591",1
"RNMB_Foping_BS_P2_tag24_A1","unf_otu591",2
"RNMB_Foping_BS_P2_tag24_A11","unf_otu591",5
"RNMB_Foping_BS_P2_tag24_B8","unf_otu591",12
"RNMB_Foping_BS_P2_tag24_C11","unf_otu591",1
"RNMB_Foping_BS_P2_tag24_C7","unf_otu591",29
"RNMB_Foping_BS_P2_tag24_E11","unf_otu591",7
"RNMB_Foping_BS_P2_tag24_E12","unf_otu591",6
"RNMB_Foping_BS_P2_tag24_E9","unf_otu591",1
"RNMB_Foping_BS_P2_tag24_F11","unf_otu591",1
"RNMB_Foping_BS_P2_tag24_F12","unf_otu591",18
"RNMB_Foping_BS_P2_tag24_F8","unf_otu591",2
"RNMB_Foping_BS_P2_tag24_F9","unf_otu591",1
"RNMB_Foping_BS_P2_tag24_G12","unf_otu591",20
"RNMB_Foping_BS_P2_tag24_G9","unf_otu591",7
"RNMB_Foping_BS_P2_tag24_H10","unf_otu591",37
"RNMB_Foping_BS_P2_tag24_H11","unf_otu591",1
"RNMB_Foping_BS_P2_tag24_H12","unf_otu591",83
"RNMB_Foping_BS_P2_tag24_H6","unf_otu591",16
"RNMB_Foping_BS_P2_tag24_H9","unf_otu591",11
"RNMB_YHM_BS_P1_tag15_C11","unf_otu5910",1
"RNMB_YHM_BS_P1_tag15_C12","unf_otu5910",1
"RNMB_YHM_BS_P1_tag15_D12","unf_otu5910",1
"RNMB_YHM_BS_P1_tag15_E11","unf_otu5910",3
"RNMB_YHM_BS_P1_tag15_H11","unf_otu5910",2
"RNMB_Foping_BS_P2_tag24_A12","unf_otu5911",1
"RNMB_Foping_BS_P3_tag26_A12","unf_otu5911",1
"RNMB_meicity_BS_P1_tag41_G7","unf_otu5911",1
"RNMB_Foping_BS_P1_tag21_A7","unf_otu5912",1
"RNMB_Foping_BS_P3_tag26_F8","unf_otu5914",1
"RNMB_Foping_BS_P1_tag21_B7","unf_otu5916",1
"RNMB_meicity_BS_P2_tag42_A11","unf_otu5918",1
"RNMB_meicity_BS_P2_tag42_A5","unf_otu5919",11
"RNMB1_FXBSP1_tag08_B7","unf_otu592",34
"RNMB_Foping_BS_P1_tag21_E12","unf_otu592",11
"RNMB_Mix_BS_PIX_tag34_C8","unf_otu592",1
"RNMB_Mix_BS_PIX_tag34_E8","unf_otu592",1
"RNMB_Mix_BS_PIX_tag34_G7","unf_otu592",3
"RNMB_Mix_BS_PIX_tag34_H7","unf_otu592",1
"RNMB_YHM_BS_P1_tag15_D9","unf_otu592",13
"RNMB_YHM_BS_P1_tag15_G8","unf_otu592",1
"RNMB_YHM_BS_P2_tag38_C9","unf_otu592",2
"RNMB_YHM_BS_P2_tag38_D11","unf_otu592",2
"RNMB_YHM_BS_P2_tag38_E8","unf_otu592",38
"RNMB_YHM_BS_P2_tag38_E9","unf_otu592",154
"RNMB_YHM_BS_P2_tag38_F7","unf_otu592",28
"RNMB_YHM_BS_P2_tag38_F9","unf_otu592",3
"RNMB_YHM_BS_P2_tag38_G7","unf_otu592",34
"RNMB_YHM_BS_P2_tag38_G9","unf_otu592",6
"RNMB_Foping_BS_P1_tag21_A7","unf_otu5920",1
"RNMB_Foping_BS_P2_tag24_C11","unf_otu5920",2
"RNMB_Foping_BS_P2_tag24_E8","unf_otu5920",1
"RNMB_Foping_BS_P3_tag26_A7","unf_otu5920",2
"RNMB_Foping_BS_P3_tag26_D11","unf_otu5920",1
"RNMB_Foping_BS_P3_tag26_F8","unf_otu5920",1
"RNMB_YHM_BS_P1_tag15_D9","unf_otu5920",1
"RNMB_YHM_BS_P3_tag53_C11","unf_otu5920",2
"RNMB_YHM_BS_P3_tag53_C9","unf_otu5920",1
"RNMB_YHM_BS_P3_tag53_D9","unf_otu5920",1
"RNMB_YHM_BS_P3_tag53_E9","unf_otu5920",1
"RNMB_YHM_BS_P3_tag53_F11","unf_otu5920",1
"RNMB_meicity_BS_P1_tag41_A11","unf_otu5920",5
"RNMB_meicity_BS_P1_tag41_A5","unf_otu5920",1
"RNMB_meicity_BS_P1_tag41_H10","unf_otu5920",1
"RNMB_meicity_BS_P1_tag41_H11","unf_otu5920",1
"RNMB_meicity_BS_P2_tag42_B7","unf_otu5920",1
"RNMB_meicity_BS_P2_tag42_C11","unf_otu5920",1
"RNMB_meicity_BS_P2_tag42_D9","unf_otu5920",1
"RNMB_YHM_BS_P3_tag53_A7","unf_otu5921",1
"RNMB2_FXBSP4_tag07_E12","unf_otu5923",2
"RNMB_Foping_BS_P2_tag24_B7","unf_otu5923",2
"RNMB_Foping_BS_P2_tag24_E11","unf_otu5923",5
"RNMB_Foping_BS_P2_tag24_F7","unf_otu5923",1
"RNMB_Foping_BS_P2_tag24_H6","unf_otu5923",1
"RNBC1_NREP2_tag22_F7","unf_otu5925",6
"RNMB_YHM_BS_P3_tag53_E5","unf_otu5926",7
"RNMB_meicity_BS_P2_tag42_H11","unf_otu5926",1
"RNMB_Foping_BS_P2_tag24_B7","unf_otu5927",1
"RNMB_meicity_BS_P2_tag42_D12","unf_otu5929",1
"RNMB_Foping_BS_P2_tag24_H3","unf_otu593",1
"RNMB_Mix_BS_PIX_tag34_B8","unf_otu593",2
"RNMB_Mix_BS_PIX_tag34_C8","unf_otu593",4
"RNMB_Mix_BS_PIX_tag34_E7","unf_otu593",10
"RNMB_Mix_BS_PIX_tag34_E8","unf_otu593",2
"RNMB_Mix_BS_PIX_tag34_F7","unf_otu593",10
"RNMB_meicity_BS_P2_tag42_F9","unf_otu593",83
"RNMB_meicity_BS_P2_tag42_G9","unf_otu593",22
"RNMB_meicity_BS_P2_tag42_H3","unf_otu593",180
"RNMB_Foping_BS_P2_tag24_D9","unf_otu5931",1
"RNMB_YHM_BS_P3_tag53_A7","unf_otu5932",2
"RNMB_Foping_BS_P3_tag26_E9","unf_otu5934",1
"RNMB_YHM_BS_P2_tag38_E5","unf_otu5934",2
"RNMB_Mix_BS_PIX_tag34_H7","unf_otu5935",1
"RNMB_YHM_BS_P3_tag53_A4","unf_otu5935",2
"RNMB_meicity_BS_P2_tag42_C9","unf_otu5935",1
"RNMB_meicity_BS_P2_tag42_F8","unf_otu5935",1
"RNMB_YHM_BS_P2_tag38_A5","unf_otu5937",3
"RNMB_YHM_BS_P2_tag38_G4","unf_otu5937",1
"RNMB_Mix_BS_PIX_tag34_C8","unf_otu5938",2
"RNMB_Mix_BS_PIX_tag34_E7","unf_otu5938",2
"RNMB_Mix_BS_PIX_tag34_G7","unf_otu5938",1
"RNMB_Mix_BS_PIX_tag34_H7","unf_otu5938",2
"RNMB_meicity_BS_P2_tag42_B7","unf_otu5938",1
"RNMB_meicity_BS_P2_tag42_C9","unf_otu5938",87
"RNMB1_FXBSP1_tag08_E9","unf_otu594",10
"RNMB_Foping_BS_P1_tag21_A5","unf_otu594",27
"RNMB_Foping_BS_P3_tag26_D9","unf_otu594",65
"RNMB_YHM_BS_P2_tag38_A3","unf_otu5941",3
"RNMB_Foping_BS_P1_tag21_G6","unf_otu5943",3
"RNMB_Foping_BS_P3_tag26_H6","unf_otu5943",1
"RNMB_YHM_BS_P1_tag15_B7","unf_otu5944",3
"RNMB_YHM_BS_P1_tag15_E10","unf_otu5944",1
"RNMB_YHM_BS_P2_tag38_E8","unf_otu5944",2
"RNMB_YHM_BS_P2_tag38_F11","unf_otu5944",1
"RNBC1_NREP13_tag51_F9","unf_otu5945",6
"RNMB1_FXBSP2_tag18_E4","unf_otu5946",1
"RNMB_Foping_BS_P1_tag21_G12","unf_otu5946",2
"RNMB_Foping_BS_P2_tag24_A3","unf_otu5946",2
"RNMB_Foping_BS_P2_tag24_B3","unf_otu5946",1
"RNMB_Foping_BS_P2_tag24_F11","unf_otu5946",1
"RNMB_Foping_BS_P2_tag24_G9","unf_otu5946",1
"RNMB_Foping_BS_P2_tag24_H4","unf_otu5946",2
"RNMB_YHM_BS_P1_tag15_G9","unf_otu5948",1
"RNBC1_QLMSP6_tag05_G11","unf_otu595",52
"RNMB1_FXBSP1_tag08_D5","unf_otu595",1
"RNMB1_FXBSP1_tag08_D6","unf_otu595",1
"RNMB1_FXBSP2_tag18_A5","unf_otu595",2
"RNMB1_FXBSP2_tag18_B3","unf_otu595",2
"RNMB1_FXBSP2_tag18_C7","unf_otu595",2
"RNMB1_FXBSP2_tag18_G2","unf_otu595",1
"RNMB1_FXBSP2_tag18_G3","unf_otu595",1
"RNMB1_FXBSP2_tag18_G4","unf_otu595",4
"RNMB1_FXBSP3_tag42_C10","unf_otu595",7
"RNMB1_FXBSP3_tag42_E9","unf_otu595",22
"RNMB2_FXBSP4_tag07_G12","unf_otu595",3
"RNMB_Mix_BS_PIX_tag34_A7","unf_otu595",4
"RNMB_Mix_BS_PIX_tag34_B7","unf_otu595",4
"RNMB_Mix_BS_PIX_tag34_B8","unf_otu595",1
"RNMB_Mix_BS_PIX_tag34_C7","unf_otu595",1
"RNMB_Mix_BS_PIX_tag34_C8","unf_otu595",2
"RNMB_Mix_BS_PIX_tag34_E8","unf_otu595",1
"RNMB_YHM_BS_P3_tag53_F8","unf_otu595",17
"RNMB_meicity_BS_P2_tag42_G11","unf_otu595",3
"RNMB_Foping_BS_P2_tag24_A7","unf_otu5950",1
"RNMB_Foping_BS_P1_tag21_A3","unf_otu5952",2
"RNMB1_FXBSP2_tag18_B2","unf_otu5954",1
"RNMB1_FXBSP2_tag18_C3","unf_otu5954",2
"RNMB_Foping_BS_P1_tag21_E12","unf_otu5954",1
"RNMB_Foping_BS_P2_tag24_H9","unf_otu5954",1
"RNBC1_NREP1_tag17_H6","unf_otu5955",3
"RNBC1_NREP2_tag22_F11","unf_otu5955",1
"RNBC1_NREP9_tag33_C9","unf_otu5955",74
"RNBC1_QLMSP4_tag11_A12","unf_otu5955",1
"RNBC1_QLMSP6_tag05_E12","unf_otu5955",10
"RNMB1_FXBSP1_tag08_A12","unf_otu5955",1
"RNMB1_FXBSP1_tag08_A2","unf_otu5955",1
"RNMB1_FXBSP1_tag08_A4","unf_otu5955",11
"RNMB1_FXBSP1_tag08_A5","unf_otu5955",6
"RNMB1_FXBSP1_tag08_A6","unf_otu5955",1
"RNMB1_FXBSP1_tag08_A7","unf_otu5955",8
"RNMB1_FXBSP1_tag08_A9","unf_otu5955",1
"RNMB1_FXBSP1_tag08_B12","unf_otu5955",1
"RNMB1_FXBSP1_tag08_B7","unf_otu5955",3
"RNMB1_FXBSP1_tag08_B8","unf_otu5955",3
"RNMB1_FXBSP1_tag08_C12","unf_otu5955",2
"RNMB1_FXBSP1_tag08_C5","unf_otu5955",3
"RNMB1_FXBSP1_tag08_C9","unf_otu5955",1
"RNMB1_FXBSP1_tag08_D11","unf_otu5955",5
"RNMB1_FXBSP1_tag08_D5","unf_otu5955",4
"RNMB1_FXBSP1_tag08_D8","unf_otu5955",7
"RNMB1_FXBSP1_tag08_D9","unf_otu5955",1
"RNMB1_FXBSP1_tag08_E5","unf_otu5955",26
"RNMB1_FXBSP1_tag08_E7","unf_otu5955",1
"RNMB1_FXBSP1_tag08_E8","unf_otu5955",3
"RNMB1_FXBSP1_tag08_F12","unf_otu5955",1
"RNMB1_FXBSP1_tag08_F3","unf_otu5955",12
"RNMB1_FXBSP1_tag08_F6","unf_otu5955",17
"RNMB1_FXBSP1_tag08_F9","unf_otu5955",1
"RNMB1_FXBSP1_tag08_G1","unf_otu5955",1
"RNMB1_FXBSP1_tag08_G11","unf_otu5955",2
"RNMB1_FXBSP1_tag08_G12","unf_otu5955",1
"RNMB1_FXBSP1_tag08_G5","unf_otu5955",32
"RNMB1_FXBSP1_tag08_G6","unf_otu5955",20
"RNMB1_FXBSP1_tag08_G7","unf_otu5955",3
"RNMB1_FXBSP1_tag08_G9","unf_otu5955",2
"RNMB1_FXBSP1_tag08_H1","unf_otu5955",2
"RNMB1_FXBSP1_tag08_H3","unf_otu5955",15
"RNMB1_FXBSP1_tag08_H4","unf_otu5955",9
"RNMB1_FXBSP1_tag08_H7","unf_otu5955",1
"RNMB1_FXBSP1_tag08_H9","unf_otu5955",2
"RNMB1_FXBSP2_tag18_A5","unf_otu5955",2
"RNMB1_FXBSP2_tag18_B2","unf_otu5955",1
"RNMB1_FXBSP2_tag18_B3","unf_otu5955",1
"RNMB1_FXBSP2_tag18_C2","unf_otu5955",4
"RNMB1_FXBSP2_tag18_D2","unf_otu5955",1
"RNMB1_FXBSP2_tag18_D5","unf_otu5955",2
"RNMB1_FXBSP2_tag18_E1","unf_otu5955",2
"RNMB1_FXBSP2_tag18_F12","unf_otu5955",1
"RNMB1_FXBSP2_tag18_F2","unf_otu5955",1
"RNMB1_FXBSP2_tag18_F7","unf_otu5955",1
"RNMB1_FXBSP2_tag18_G1","unf_otu5955",3
"RNMB1_FXBSP2_tag18_G3","unf_otu5955",5
"RNMB1_FXBSP2_tag18_G4","unf_otu5955",3
"RNMB1_FXBSP3_tag42_A6","unf_otu5955",1
"RNMB1_FXBSP3_tag42_C10","unf_otu5955",3
"RNMB1_FXBSP3_tag42_C11","unf_otu5955",2
"RNMB1_FXBSP3_tag42_E10","unf_otu5955",1
"RNMB1_FXBSP3_tag42_E11","unf_otu5955",2
"RNMB1_FXBSP3_tag42_E12","unf_otu5955",31
"RNMB1_FXBSP3_tag42_E2","unf_otu5955",2
"RNMB1_FXBSP3_tag42_E9","unf_otu5955",14
"RNMB1_FXBSP3_tag42_H12","unf_otu5955",1
"RNMB2_FXBSP4_tag07_B10","unf_otu5955",1
"RNMB2_FXBSP4_tag07_D11","unf_otu5955",20
"RNMB2_FXBSP4_tag07_E11","unf_otu5955",12
"RNMB2_FXBSP4_tag07_F9","unf_otu5955",4
"RNMB2_FXBSP4_tag07_G12","unf_otu5955",1
"RNMB2_FXBSP4_tag07_G9","unf_otu5955",3
"RNMB2_FXBSP4_tag07_H12","unf_otu5955",1
"RNMB_Foping_BS_P1_tag21_A12","unf_otu5955",120
"RNMB_Foping_BS_P1_tag21_C11","unf_otu5955",1
"RNMB_Foping_BS_P1_tag21_C9","unf_otu5955",2
"RNMB_Foping_BS_P1_tag21_E10","unf_otu5955",24
"RNMB_Foping_BS_P1_tag21_E11","unf_otu5955",1
"RNMB_Foping_BS_P1_tag21_E12","unf_otu5955",7
"RNMB_Foping_BS_P1_tag21_E5","unf_otu5955",16
"RNMB_Foping_BS_P1_tag21_F11","unf_otu5955",27
"RNMB_Foping_BS_P1_tag21_G11","unf_otu5955",1
"RNMB_Foping_BS_P1_tag21_G12","unf_otu5955",1
"RNMB_Foping_BS_P1_tag21_H12","unf_otu5955",4
"RNMB_YHM_BS_P1_tag15_C12","unf_otu5957",1
"RNMB_YHM_BS_P1_tag15_H11","unf_otu5957",1
"RNMB_YHM_BS_P2_tag38_A3","unf_otu5957",3
"RNMB_Foping_BS_P2_tag24_B4","unf_otu5959",1
"RNMB1_FXBSP2_tag18_F7","unf_otu596",1
"RNMB_Mix_BS_PIX_tag34_G4","unf_otu596",1
"RNMB_meicity_BS_P1_tag41_A11","unf_otu596",1
"RNMB_YHM_BS_P3_tag53_D12","unf_otu5960",1
"RNMB_meicity_BS_P1_tag41_A5","unf_otu5960",1
"RNMB_Foping_BS_P2_tag24_C7","unf_otu5965",2
"RNMB_Foping_BS_P2_tag24_F8","unf_otu5965",2
"RNMB_Foping_BS_P2_tag24_F9","unf_otu5965",1
"RNMB_Foping_BS_P2_tag24_G6","unf_otu5965",1
"RNMB1_FXBSP2_tag18_D5","unf_otu5966",1
"RNMB_YHM_BS_P1_tag15_H6","unf_otu5966",3
"RNMB_Foping_BS_P2_tag24_A3","unf_otu5969",1
"RNMB_Foping_BS_P2_tag24_A4","unf_otu5969",1
"RNMB_Foping_BS_P2_tag24_B8","unf_otu5969",4
"RNMB_Foping_BS_P2_tag24_F4","unf_otu5969",1
"RNMB_Foping_BS_P2_tag24_G4","unf_otu5969",1
"RNMB_Foping_BS_P2_tag24_G8","unf_otu5969",1
"RNMB_Foping_BS_P2_tag24_H3","unf_otu5969",1
"RNMB_Foping_BS_P2_tag24_E5","unf_otu597",1
"RNMB_YHM_BS_P1_tag15_C11","unf_otu597",9
"RNMB_YHM_BS_P1_tag15_C12","unf_otu597",26
"RNMB_YHM_BS_P1_tag15_D12","unf_otu597",131
"RNMB_YHM_BS_P1_tag15_E11","unf_otu597",65
"RNMB_YHM_BS_P1_tag15_E12","unf_otu597",35
"RNMB_YHM_BS_P1_tag15_F11","unf_otu597",9
"RNMB_YHM_BS_P1_tag15_G11","unf_otu597",43
"RNMB_YHM_BS_P1_tag15_H11","unf_otu597",43
"RNMB_YHM_BS_P2_tag38_E5","unf_otu597",104
"RNMB_YHM_BS_P2_tag38_H4","unf_otu597",2
"RNMB_Foping_BS_P1_tag21_A3","unf_otu5972",1
"RNMB_Foping_BS_P1_tag21_A4","unf_otu5972",1
"RNMB_Foping_BS_P1_tag21_A5","unf_otu5972",1
"RNMB_Foping_BS_P1_tag21_A6","unf_otu5972",1
"RNMB_Foping_BS_P1_tag21_B1","unf_otu5972",1
"RNMB_Foping_BS_P1_tag21_E5","unf_otu5972",1
"RNMB_Foping_BS_P1_tag21_F3","unf_otu5972",1
"RNMB_Foping_BS_P1_tag21_F4","unf_otu5972",2
"RNMB_Foping_BS_P1_tag21_G4","unf_otu5972",1
"RNMB_YHM_BS_P3_tag53_A4","unf_otu5973",3
"RNMB_Foping_BS_P2_tag24_G12","unf_otu5974",1
"RNMB_YHM_BS_P2_tag38_E11","unf_otu5976",3
"RNMB_meicity_BS_P2_tag42_D11","unf_otu5977",1
"RNMB_meicity_BS_P2_tag42_D12","unf_otu5977",5
"RNMB_meicity_BS_P2_tag42_E12","unf_otu5977",1
"RNMB_meicity_BS_P2_tag42_H11","unf_otu5977",5
"RNMB_YHM_BS_P3_tag53_B4","unf_otu5978",2
"RNMB_Foping_BS_P2_tag24_A11","unf_otu5979",1
"RNMB_YHM_BS_P3_tag53_A11","unf_otu5979",27
"RNMB1_FXBSP3_tag42_A12","unf_otu598",114
"RNMB1_FXBSP3_tag42_C11","unf_otu598",17
"RNMB1_FXBSP3_tag42_E10","unf_otu598",1
"RNMB2_FXBSP4_tag07_H12","unf_otu598",13
"RNMB_meicity_BS_P2_tag42_A3","unf_otu598",8
"RNMB_meicity_BS_P2_tag42_C11","unf_otu598",2
"RNMB_meicity_BS_P2_tag42_D11","unf_otu598",5
"RNMB_meicity_BS_P2_tag42_E10","unf_otu598",1
"RNMB_meicity_BS_P2_tag42_E12","unf_otu598",16
"RNMB_meicity_BS_P2_tag42_G11","unf_otu598",14
"RNBC1_NREP9_tag33_G9","unf_otu5980",2
"RNMB_YHM_BS_P3_tag53_D11","unf_otu5981",2
"RNMB_YHM_BS_P3_tag53_H6","unf_otu5981",5
"RNMB_YHM_BS_P2_tag38_G9","unf_otu5982",1
"RNMB_meicity_BS_P2_tag42_A5","unf_otu5983",3
"RNBC1_NREP2_tag22_E5","unf_otu5984",2
"RNMB_YHM_BS_P2_tag38_D12","unf_otu5985",3
"RNMB_YHM_BS_P3_tag53_A3","unf_otu5985",7
"RNMB_meicity_BS_P2_tag42_B7","unf_otu5989",1
"RNMB_Foping_BS_P1_tag21_H8","unf_otu5990",1
"RNMB_YHM_BS_P2_tag38_G9","unf_otu5991",2
"RNMB_YHM_BS_P2_tag38_G11","unf_otu5992",1
"RNMB_Foping_BS_P1_tag21_G12","unf_otu5993",4
"RNMB_Foping_BS_P2_tag24_A1","unf_otu5993",2
"RNMB_Foping_BS_P2_tag24_B4","unf_otu5993",1
"RNMB_Foping_BS_P2_tag24_E12","unf_otu5993",1
"RNMB_Foping_BS_P2_tag24_H4","unf_otu5993",1
"RNMB_Mix_BS_PIX_tag34_C7","unf_otu5993",1
"RNMB_YHM_BS_P3_tag53_B4","unf_otu5994",2
"RNMB_meicity_BS_P1_tag41_H6","unf_otu5996",2
"RNMB_YHM_BS_P3_tag53_A4","unf_otu5999",1
"RNBC1_NREP1_tag17_A7","unf_otu6",1288
"RNMB1_FXBSP2_tag18_C8","unf_otu6",17
"RNMB1_FXBSP2_tag18_E8","unf_otu6",24
"RNMB_Foping_BS_P2_tag24_A7","unf_otu6",2
"RNBC1_NREP2_tag22_E5","unf_otu60",1212
"RNMB_Foping_BS_P2_tag24_E5","unf_otu60",2
"RNMB1_FXBSP1_tag08_B10","unf_otu600",1
"RNMB1_FXBSP1_tag08_B12","unf_otu600",2
"RNMB1_FXBSP1_tag08_C11","unf_otu600",1
"RNMB1_FXBSP1_tag08_D11","unf_otu600",129
"RNMB1_FXBSP1_tag08_D12","unf_otu600",2
"RNMB1_FXBSP1_tag08_E7","unf_otu600",44
"RNMB1_FXBSP1_tag08_E9","unf_otu600",4
"RNMB1_FXBSP1_tag08_F11","unf_otu600",12
"RNMB1_FXBSP1_tag08_F8","unf_otu600",19
"RNMB1_FXBSP1_tag08_G11","unf_otu600",42
"RNMB1_FXBSP1_tag08_G12","unf_otu600",1
"RNMB1_FXBSP2_tag18_E9","unf_otu600",1
"RNMB_Foping_BS_P1_tag21_B8","unf_otu600",2
"RNMB_Foping_BS_P1_tag21_C8","unf_otu600",3
"RNMB_Foping_BS_P1_tag21_D7","unf_otu600",1
"RNMB_Foping_BS_P1_tag21_E7","unf_otu600",3
"RNMB_Foping_BS_P1_tag21_H6","unf_otu600",24
"RNMB_Mix_BS_PIX_tag34_A3","unf_otu6001",1
"RNMB_Mix_BS_PIX_tag34_B7","unf_otu6001",1
"RNMB_Foping_BS_P2_tag24_G11","unf_otu6002",1
"RNMB_Foping_BS_P2_tag24_H6","unf_otu6002",1
"RNMB1_FXBSP1_tag08_C12","unf_otu6003",1
"RNMB2_FXBSP4_tag07_B10","unf_otu6003",3
"RNBC1_NREP2_tag22_G11","unf_otu6004",1
"RNMB_Foping_BS_P1_tag21_H12","unf_otu6005",1
"RNMB_meicity_BS_P2_tag42_B7","unf_otu6005",3
"RNMB_meicity_BS_P2_tag42_G9","unf_otu6005",1
"RNMB_Foping_BS_P1_tag21_G6","unf_otu6007",9
"RNMB_YHM_BS_P3_tag53_A4","unf_otu6009",10
"RNBC1_QLMSP6_tag05_E9","unf_otu601",1
