ID,a_hol,h_hol,AIC_hol,BIC_hol,R_hol,a_gen,h_gen,q_gen,AIC_gen,BIC_gen,R_gen,a_hol_I,AIC_hol_I,BIC_hol_I,R_hol_I,p3_c0,p3_c1,p3_c2,p3_c3,AIC_p3,BIC_p3,R_p3,p2_c0,p2_c1,p2_c2,AIC_p2,BIC_p2,R_p2
39980,0.07222736504786531,0.8733498535168911,-29.196458244890096,-29.612939306433987,0.8944361833467105,0.00326714753234425,1.5858531623051935,1.8425995278562115,-31.21031250471995,-31.835034097035788,0.9460345474663251,0.03685798222201031,-25.07746739820584,-25.285707928977786,0.7138497995571615,-0.030957329517623654,0.05384677342340185,0.0006240608619286589,-8.947677015023122e-05,-29.601871350009297,-30.43483347309708,0.9492978800201127,-0.08367601100150719,0.0793429340031565,-0.002283573726381844,-31.06648369077118,-31.691205283087015,0.9445656742386511
39981,4.66395396503394e-06,17125.27766415979,-146.47272017501987,-146.88920123656376,0.8054067378254524,,,,,,,1.017032971617482e-06,-134.3064493600528,-134.51468989082474,-0.5147047840083452,2.8199999999999876e-05,-1.9087301587300522e-07,2.811904761904735e-08,-3.2222222222222047e-10,-144.7838983061813,-145.61686042926908,0.8676070590797541,2.0079999999999916e-05,8.305714285714327e-07,-5.7142857142857665e-09,-146.05903588187448,-146.68375747419032,0.8506063557708331
39982,0.00018634299656139497,35.58607416343047,-100.30834139930364,-99.9138922446312,0.8588861499342387,0.00014334111757219326,36.52949368036325,0.06098940416958398,-98.32903000154748,-97.73735626953882,0.8592073682741594,2.6903042466663862e-05,-84.92122817032718,-84.72400359299097,0.2200734810025773,0.0037530219586403312,6.415265523074373e-05,-6.352295167193124e-08,2.0206217850991576e-11,-95.81215421684819,-95.02325590750331,0.8508843482856825,0.004718054417664273,4.8999958593217956e-05,-2.7758578860852487e-08,-97.48336412583157,-96.89169039382291,0.8453360926164875
39983,7.926511808387104e-05,928496.9340679037,-329.200430496241,-328.40463995064425,0.051679710043569194,7.924781793300362e-05,928484.3797846165,2.8117992600940056e-08,-327.2004304550717,-326.00674463667656,0.051679716445585555,8.002349358715577e-07,-306.9680982855562,-306.5702030127578,-0.4911659265982036,8.57498102228779e-07,7.322643102431141e-07,-7.269885174895082e-07,2.0056247980335846e-07,-325.499726950355,-323.90814585916155,0.0771341082447703,9.247087792353226e-07,2.1959074051278266e-07,-5.3515825478280914e-08,-327.2838865925853,-326.0902007741902,0.05884694422905734
39984,1.1736021138686326e-05,1001.1478856150572,-123.28702120607554,-123.70350226761943,0.9717491068551615,4.769749025745895e-06,1469.7694561884346,0.33028946880774623,-122.57143136937879,-123.19615296169462,0.9771934084078324,6.826537898740881e-06,-115.5337960677457,-115.74203659851764,0.8599417455805989,5.229756612473165e-05,8.111120882500772e-07,2.906702327297116e-07,-2.941670535515112e-09,-130.9968601084435,-131.8298222315313,0.9959865460823346,-1.133237734821649e-05,1.1228138851075392e-05,-6.434731282330502e-08,-123.63957834602013,-124.26429993833597,0.9809093410140943
39985,1.1698219728684123e-05,783.1883533835559,-95.49276390600829,-96.72017518376852,0.9986412009593252,1.1698220473199683e-05,783.1885237029464,9.551781587902042e-11,-93.4927639027979,-95.33388081943824,0.9986412009579373,8.943430567454058e-06,-86.17989589222219,-86.7936015311023,0.9771677708483231,-1.1209238095238076e-05,1.5551599999999992e-05,-3.7152333333333293e-07,5.114571428571422e-09,-352.19403540390584,-354.64885795942627,1.0,1.1806333333333309e-05,9.984966451612923e-06,-4.237591397849512e-08,-95.60262272662165,-97.44373964326198,0.9991981402384482
39986,1.51903481431237e-05,32491.853851147007,-105.25543078388341,-106.48284206164364,0.9530584617110858,1.51903769838313e-05,32491.884500857726,3.57683993534863e-09,-103.25543076414856,-105.09654768078889,0.9530584612175027,3.7741176541761234e-06,-93.96419703739863,-94.57790267627874,0.08175020596891847,-3.857142857142846e-07,1.3749999999999999e-05,-3.2000000000000003e-06,2.3571428571428578e-07,-368.1794920193534,-370.6343145748738,1.0,8.099999999999985e-06,3.4880645161290346e-06,-1.6612903225806482e-07,-103.58491815202704,-105.42603506866737,0.9567679630359688
39987,5.2636302851905015e-06,58.489123062073716,-195.02870105320437,-193.24795753741205,0.40109911762162664,,,,,,,7.237346657529287e-07,-172.73809028716497,-171.8477185292688,-0.34573552847012423,-0.0030247195012543626,3.841213271552239e-06,-2.1171797042177882e-10,3.299447264961054e-15,-200.43735174387942,-196.87586471229477,0.6446279444075506,0.001950562049660728,1.96911256642483e-06,-5.69666348021589e-11,-196.85245389437952,-194.18133862069104,0.515344956514626
39988,6.063121620991652e-06,9.795231343242735,-154.65912242840895,-152.5700775529621,0.5623356994239068,,,,,,,1.6452560436253094e-06,-148.76905249016136,-147.72453005243793,0.3974042924258462,0.014675463196145254,9.278367082527253e-07,6.95477810374186e-11,-1.2326786357103647e-15,-152.83041790767896,-148.65232815678527,0.6052917051276762,0.004192969622101044,3.569709801340963e-06,-4.243864109634047e-11,-153.88618558333755,-150.7526182701673,0.5871392198343162
39989,4.741075760206215e-06,9560.933992438217,-185.78890673259048,-185.6300236492308,0.8631531551204391,4.741042856526434e-06,9560.875564274482,1.6748824549495112e-12,-183.78890673851964,-183.55058211348015,0.8631531782616029,2.0292616729200574e-06,-180.62932648388878,-180.54988494220893,0.6915846489347116,1.1374239548472324e-05,2.7212558940440516e-06,-7.454717239601777e-08,1.1419192593254006e-09,-186.43338674966392,-186.1156205829446,0.9231964029812001,1.5111180056911257e-05,1.585378020120203e-06,-3.8467989228767685e-09,-187.76852102715978,-187.53019640212028,0.9165406497011263
39990,4.319650763306981e-06,14667.894927902007,-182.716397120337,-182.55751403697732,0.6830510045924647,4.322983605087316e-06,14676.231574793159,1.2984404662574889e-09,-180.71639529385413,-180.47807066881464,0.6830485542709033,1.5323887092577593e-06,-181.09164305160647,-181.01220150992663,0.5434564212433787,3.566241378867777e-06,4.391585307985058e-06,-2.28751634515727e-07,3.904378786521868e-09,-188.08425025221896,-187.76648408549963,0.9015701828193148,1.6343354233819143e-05,5.078628479156826e-07,1.298265285479986e-08,-183.6135894846939,-183.3752648596544,0.7789969783107255
39991,1.6498345781990054e-05,23029.933494176552,-204.27739935780497,-204.11851627444528,0.9124144052734724,1.6498345781990054e-05,23029.933494176552,0.0,-202.27739935780497,-202.03907473276547,0.9124144052734724,1.4340934095802282e-06,-174.76842318260643,-174.68898164092658,-0.8241230538404241,1.5560239212051202e-05,2.65930272802962e-06,-9.556932991268343e-08,1.1214677028532368e-09,-199.3807517097063,-199.06298554298695,0.9020262076180806,1.92302518276314e-05,1.5437682105158876e-06,-2.6135186664561207e-08,-198.56600179698884,-198.32767717194935,0.8607119964819598
39992,0.5923237727993929,0.14499767638572614,-14.377403861324371,-13.982954706651931,0.8834790860162276,0.39003772927762226,0.21827766174589502,0.4564023266046111,-12.976343677341635,-12.384669945332977,0.8909597177730144,0.31195158137159074,-7.629227548522696,-7.432002971186476,0.7036393962500254,-1.0705575787839965,1.09732543232535,-0.10309242569229138,0.00348847143510166,-12.256885989603028,-11.46798768025815,0.9054190827284642,0.04040665330057536,0.4805490737115493,-0.015558986892661556,-12.134025533501394,-11.542351801492735,0.8802592343740497
39993,1.889892783690783e-05,2695.0332420992804,-131.4179278245909,-131.83440888613478,0.955295546174554,3.5019726793983352e-06,6121.2805932664,1.4369608785683146,-151.1887642705396,-151.81348586285543,0.9988081257121952,1.161278968631052e-05,-128.9253926204575,-129.13363315122945,0.9052585235627447,-5.246087724883348e-06,1.1068166349806524e-05,1.581340607635477e-06,-1.0789040013603237e-07,-146.29358185087108,-147.12654397395886,0.9980685074846106,-1.71671873867688e-05,2.4084097881239103e-05,-8.448279163809178e-07,-137.71543431211902,-138.34015590443485,0.988739313173414
39994,7.103623802517944e-07,12092.479678042971,-181.71202048954552,-181.55313740618584,0.689775992572683,1.7615248593116917e-08,15940.420933852727,0.8867374425446857,-180.60419308128684,-180.36586845624734,0.7225311826960641,2.314739151465517e-07,-175.6775914041086,-175.59814986242876,0.21724199269564826,-8.097602985390562e-06,6.749002021511505e-07,-2.225249561641112e-09,2.281563837323572e-12,-179.63923450823202,-179.32146834151268,0.7561488783113017,-1.0973750314972151e-06,4.897640261264768e-07,-1.0009464450460817e-09,-181.44525977549873,-181.20693515045923,0.7501639947410307
39995,7.200703331378122e-07,4654.276165358333,-173.13120753104997,-172.97232444769028,0.7776793080573556,5.389113910680976e-08,7545.35192470614,0.6101866060120671,-171.5282428429735,-171.289918217934,0.7884273458704969,3.953945517665147e-07,-171.67215496556344,-171.5927134238836,0.6626038649304923,-1.0583671634107542e-05,8.291268381744063e-07,-2.004114149682118e-09,1.7650777252773465e-12,-169.51947178099604,-169.2017056142767,0.7881803081149994,-5.168111380586335e-06,6.859006285464041e-07,-1.0569610940724613e-09,-171.4863727723514,-171.2480481473119,0.7873021149333996
39996,1.102426645527288e-06,3934.5487870072,-172.76031204444794,-172.60142896108826,0.8539210816140798,1.3893891148697435e-08,6481.384290415664,1.0245333285845915,-172.7304954174511,-172.4921707924116,0.8857630099945851,5.356669718903362e-07,-167.8637913184843,-167.78434977680445,0.6620091571100024,-3.6199743470648236e-05,1.6787902536081292e-06,-5.917930889523731e-09,7.547844369082563e-12,-170.86715516831626,-170.54938900159692,0.8876886392263107,-1.3041666418520027e-05,1.0663247942324532e-06,-1.8677047974577857e-09,-172.17976752167567,-171.94144289663618,0.8776117367548383
39997,2.7647653946250017e-06,2997.0580387732616,-158.1222959624252,-157.96341287906552,0.6929854758319329,,,,,,,9.175646475956256e-07,-152.4144001938192,-152.33495865213936,0.24011900174223055,-9.875331612064374e-05,3.7588181468925088e-06,-1.2891145460289383e-08,1.2591377513037215e-11,-162.19979445925244,-161.8820282925331,0.8880179238651138,-6.012081704133466e-05,2.737098111926783e-06,-6.134524199356507e-09,-163.55080773415386,-163.31248310911437,0.8785549175120609
39998,0.004765841895876477,1.917205030596798,-51.66224633958289,-51.503363256223224,0.9637706263712574,0.0009826571922952887,2.1685075205449422,0.3953297254757999,-51.94426269344051,-51.705938068401,0.9727598762925967,0.0007369999423916251,-30.503897622635563,-30.42445608095573,0.4587466200576028,-0.0021739809429652526,0.0034764058410084544,-8.985224798436697e-06,6.691479357139849e-09,-60.29730861882007,-59.97954245210072,0.9925302954834117,0.053838550030845846,0.00156644330397076,-1.356136142964344e-06,-40.9781425565347,-40.739817931495196,0.8926868495256621
39999,0.006075744663769589,1.5623325720665582,-39.037298872971405,-38.878415789611736,0.8957781685643418,,,,,,,0.0009064289228366551,-25.781740278045937,-25.702298736366103,0.41148442456903966,-0.027671598214073025,0.005141486453175266,-1.4431314682988388e-05,1.1157215147633197e-08,-45.34626670373483,-45.02850053701548,0.9712471770667357,0.06572237727080364,0.0019568598837289824,-1.7107518647455468e-06,-32.08920379162282,-31.850879166583315,0.806385549044837
40000,0.006625882801561067,0.6190129676954139,-27.472345556714245,-27.313462473354573,0.9088673736373603,0.0008035176303615721,0.7562829430746782,0.46270053044824544,-26.69246388551437,-26.454139260474864,0.921641673511967,0.0018458200336832764,-18.1337231874827,-18.054281645802867,0.6441565896435737,0.022462339688627063,0.0032812302355024934,1.6722876943100432e-06,-5.125012086853852e-09,-32.296650762821564,-31.97888459610222,0.9697104953842081,-0.02043772514528257,0.004744072839554125,-4.170840481712242e-06,-32.59673646394543,-32.35841183890592,0.9625393683989373
40001,0.007158278605069457,0.7909452421011054,-25.498188326299136,-25.339305242939464,0.8516703480964113,1.2489816578087343e-05,0.9916925004488524,1.3643991850000776,-27.38343729045934,-27.145112665419834,0.9086552139997065,0.001544195339207688,-16.64753479519239,-16.568093253512554,0.46844659981571923,-0.007970719755790076,0.0038407082372123994,-3.268682785097582e-07,-4.018396119184513e-09,-83.68092336720368,-83.36315720048434,0.9999373742498946,-0.041607607068415826,0.004987687199111282,-4.9083215879866466e-06,-49.62580663292972,-49.38748200789021,0.9943236362102704
40002,1.1996091515698026e-06,1686.5448751340086,-145.84895005583218,-145.95712975772156,0.6230218062692939,1.1998353013353835e-06,1688.2155442861608,5.512836853682757e-10,-143.84894975061914,-144.0112193034532,0.6230161935779213,1.0037832556264448e-06,-147.81218298077866,-147.86627283172334,0.6269531147798733,1.2563791281181979e-05,2.4588509843529272e-06,-4.8987709982963555e-08,3.088950232294945e-10,-153.04233748308582,-153.25869688686456,0.9208070980256312,3.635177517024919e-05,-3.1536162650622173e-07,8.948773535018612e-09,-149.90929963423238,-150.07156918706644,0.8351266184882055
40003,4.951091805649455e-06,2304.372230009222,-141.59479939385164,-141.70297909574103,0.8922408842123906,7.987124988062533e-07,3473.153501551216,0.590749809384103,-140.78558643586126,-140.94785598869532,0.9089948092514798,2.384905887220512e-06,-138.49882469109946,-138.55291454204414,0.7799368056069,7.430870022800108e-06,2.084314967250392e-06,3.811976272463435e-08,-3.4065751592952383e-10,-142.62468760895916,-142.8410470127379,0.947405098563316,-1.8803141182361184e-05,5.143789240403389e-06,-2.577410759604191e-08,-142.80386451723967,-142.96613407007374,0.9317800687844926
40004,0.0003890838014248832,223.09167016544924,-176.70830190419815,-175.73848860462215,0.7296362410022484,0.00018108238181158143,289.40897999484935,0.4995173500748651,-175.26095596913905,-173.80623601977504,0.7416601030029345,0.00014812329483904207,-170.18525894253227,-169.70035229274427,0.4709093267738572,0.00031951191948996987,7.798338949462111e-05,1.500369905250868e-05,-5.774731185443828e-07,-177.77786724819768,-175.83824064904567,0.8226931270890293,-0.0002178170532773373,0.00032183271218708804,-8.123122941370216e-06,-177.6771205543066,-176.2224006049426,0.7887707152396449
40005,0.002330202252766922,254.02120446946918,-164.39097694692305,-163.42116364734704,0.4115720954267462,0.0003729583569072048,279.0605301768253,1.8098379411648402,-165.29682907298846,-163.84210912362445,0.5379268299221458,0.00016555876415802473,-146.52305112103565,-146.03814447124765,-0.822522828131871,-1.4162573948594724e-05,0.0008210616755258408,-4.818326013174695e-05,7.676100513036219e-07,-170.95476573602298,-169.01513913687097,0.7558752175485973,0.0015043505581696177,0.00027450810473380715,-7.489221841334765e-06,-163.312238843207,-161.857518893843,0.4547614497408643
40006,0.0008702314307631465,251.70897196693937,-185.00974397309986,-184.03993067352386,0.8351980444677182,0.00015779071455890303,308.1795042530699,1.2988496093060609,-187.20528686817966,-185.75056691881565,0.8837804894018246,0.00015308895826526836,-159.78443332995056,-159.29952668016256,-0.18129801797864098,0.0001652909541827388,0.0004412485164820421,-2.0110894514186527e-05,2.870160391300196e-07,-180.2725025739722,-178.33287597482018,0.8246495455772668,0.0007330761516372453,0.00023688740787658778,-4.895041534560054e-06,-178.4522735638126,-176.9975536144486,0.7589175513381059
40007,0.0023952254148515983,200.34669689813344,-170.11415960936998,-169.14434630979397,0.6279568522175297,0.0013794612213304802,218.58738815879772,0.636348659946387,-169.435842143571,-167.981122194207,0.6666939502984152,0.00021218210881501776,-145.194735498281,-144.709828848493,-0.8734120353621257,0.0011199882158794187,0.0005079872344320958,-2.0235304216970773e-05,2.1126141977396284e-07,-174.33639307383027,-172.39676647467826,0.8124539719484158,0.0015379129677659889,0.0003575649162876684,-9.035502584659996e-06,-174.935370098352,-173.480650148988,0.7892281618034837
40008,0.001243622365833419,141.72028055861406,-114.23904215828126,-114.0801590749216,0.8375471198533645,0.0005583107141369226,189.01089307670495,0.8010007373368186,-113.68715201599183,-113.44882739095232,0.8643748143610664,0.0004137828500103691,-106.3107805212828,-106.23133897960295,0.468359580201376,-0.000104220162337662,0.000834199894931458,-2.889600216450225e-05,-4.284880050505007e-07,-113.4534304864885,-113.13566431976916,0.8912385069379027,-0.0001967735714285719,0.0009006155357142863,-3.9179714285714315e-05,-115.42611421484911,-115.1877895898096,0.8908665023771868
40009,0.0015039976157469326,150.4469570538756,-164.7817202989085,-163.8119069993325,0.7191620218347006,0.00033221034221209145,177.86798334582568,1.0589993834716087,-165.0340709031316,-163.5793509537676,0.7672489570229611,0.00025514043144769794,-145.0705455197634,-144.5856388699754,-0.2715979803431161,-0.00025589970101670055,0.0009288431785921459,-4.614716393968302e-05,6.866409077251155e-07,-166.68753041397792,-164.74790381482592,0.8282520174496693,0.001102437430785316,0.0004399412428609743,-9.745619505402402e-06,-162.3793714383275,-160.9246514889635,0.7094696344969207
40010,0.0712608056088817,4.2336334438175527e-10,46.79975937773053,46.38327831618664,0.9932683410448832,0.04272619480254192,4.2336334438175527e-10,0.05320555959393136,47.186560053256784,46.56183846094095,0.9948544329987647,0.07126077219190852,44.79973497914323,44.591494448371286,0.9932683683986202,-106.42579680381128,0.11616622444770872,-5.514492384718389e-06,1.8358330115095626e-10,36.63100762505806,35.79804550197028,0.9993651904477396,49.505322703916946,0.055324177958880956,7.6973182084609e-07,44.84300628736178,44.218284695045945,0.9965181299007926
40011,1.2598534629981728e-05,4.274778042656635e-07,-110.27585384188728,-111.05697801701908,0.8102552579965486,5.307742287019579e-06,4.274778042656635e-07,0.6725693396254047,-113.29366565687789,-114.4653519195756,0.9288001102344685,1.2598534623764479e-05,-112.27585384204704,-112.66641592961294,0.8102552579639317,6.317772167201529e-05,-0.00010912241325714562,5.282411071715023e-05,-6.230113526461097e-06,-135.37248768827752,-136.9347360385411,0.999422110815764,-2.2428779057389444e-05,1.9227862346321894e-05,7.393427950922308e-08,-115.50179619140543,-116.67348245410314,0.9541321173424708
40012,5.990990371795846e-06,9.481968028524079e-07,-92.59856715565677,-93.82597843341699,0.6826304088199671,2.705127889024439e-06,9.481968028524079e-07,0.6885590382806952,-92.74490904634187,-94.5860259629822,0.811287524523516,5.990990376902872e-06,-94.59856715573451,-95.21227279461462,0.6826304089404472,-0.005207178159579324,0.005933537386962208,-0.002155855823487374,0.0002491219889070187,-334.32557783186394,-336.78040038738436,1.0,-8.374951232483337e-05,6.254611413784434e-05,-8.644856980661104e-06,-110.37016905414586,-112.2112859707862,0.9976953139628237
40013,113.66227064856237,2.0145437011725082,-55.524409364696844,-55.365526281337175,0.8455483722697528,113.6622693109603,2.0145436983673535,6.847407085786017e-10,-53.5244093643168,-53.2860847392773,0.8455483722624448,0.9556898716028204,-15.11807019519031,-15.038628653510473,-0.4375492465356319,0.3522468868784841,1.9655559154600104,-7.706674466885119,7.042871235269399,-46.005024396501426,-45.68725822978208,0.6920910621031072,0.38747756788763715,0.6004162923554469,-0.5683693850533669,-44.60286140100431,-44.36453677596481,0.5288980817659825
40014,39.3480151604424,1.767077256580969,-40.109299092310906,-40.21747879420028,0.819235133964089,39.348763427844865,1.7670828783270367,2.2140955735494572e-11,-38.10929910025731,-38.27156865309137,0.8192351256405122,1.09173071765148,-14.453477684284202,-14.507567535228889,-0.3755507525743862,0.301708085763819,2.37911094298766,-8.205133042286064,7.373698137521762,-41.40504984645447,-41.621409250233214,0.9151627026271913,0.34904052732086716,0.863852646840982,-0.6385296281956435,-39.43205728410871,-39.59432683694277,0.85034904143446
40015,7.943284124244341,5.6578478145537465,-31.292305517937898,-32.519716795698116,0.8437781005429399,7.943326568908173,5.657852408436319,4.126754493682938e-10,-29.292305516988478,-31.133422433628805,0.8437780988886384,0.29378962911983764,-17.885362144949763,-18.499067783829872,-0.5629936787410683,0.07666210054533806,1.0190603266839287,-3.816613363805996,3.4786711287030454,-293.63144268475816,-296.0862652402786,1.0,0.10631077516593165,0.20270573822287669,-0.12691878589405808,-31.159114869391132,-33.00023178603146,0.9020339714317334
40016,4.07078874042407,3.7025181758781995,-31.955929922252317,-33.183341200012535,0.9746030762233152,20.547816492813627,4.099403375640666,0.5193369996586421,-40.41079560219634,-42.25191251883667,0.9981385733508983,0.38716924683293774,-16.72185906989239,-17.335564708772498,-0.07170043446519658,-0.005890810732122078,2.7450410772335485,-9.336133000972076,8.032647010396596,-275.58651993279125,-278.04134248831167,1.0,0.06243428058650402,0.8610256942820759,-0.8151370347294556,-24.505546723756172,-26.3466636403965,0.9007483734213764
40017,5.008133338457732e-05,503.0256525123939,-476.9674503446709,-474.3030413243205,0.7108198371810556,5.668252038848465e-07,848.7995025295548,1.6546109398310942,-482.50545177467825,-478.5088382441526,0.7789342687031893,2.2977811833246875e-05,-461.9734089975249,-460.64120448734974,0.4819276723238698,-0.00041960924260523293,7.632278324800921e-05,-1.203587519908993e-06,5.863783276450573e-09,-481.25415581464705,-475.92533777394624,0.7847585723708048,-0.0002643067669660672,5.723915324351297e-05,-5.810433433133738e-07,-482.863880524866,-478.86726699434035,0.7817374446291421
40018,5.3484894038335895e-05,459.58976181824335,-523.4256824948961,-520.5577080859258,0.6084251327538237,4.865110681051554e-05,484.74256353653385,0.04119657720343062,-521.4294141161447,-517.1274525026893,0.6084732282335286,2.6593860989132523e-05,-515.3799160657344,-513.9459288612493,0.4680580617780584,0.00058070429395627,-3.1507634736793137e-05,2.328530015743125e-06,-2.967370732776545e-08,-521.9979516491549,-516.2620028312143,0.6396044929023886,5.381706501761068e-05,4.02632025457817e-05,-3.5682451248157206e-07,-522.0633171930131,-517.7613555795576,0.6163964404379746
40019,2.5541349917501677e-05,3.838794497834641e-07,-461.427366839977,-458.9111737639341,0.7612694899509048,2.550542715429316e-05,1.784338064592106e-05,0.0004284543574217814,-459.43050605614144,-455.656216442077,0.7612982714873953,2.5541349910174205e-05,-463.42736684272484,-462.16927030470333,0.7612694899761048,0.001131809680086922,-0.00013793025692875011,6.990796231924134e-06,-9.201160550507034e-08,-465.7228713827534,-460.6904852306675,0.8264825641571492,0.0004136189822961515,-1.7663914109576143e-05,9.459337238722591e-07,-465.05067277793074,-461.2763831638663,0.8077003257692598
40020,3.29284697127008e-05,592.863510224623,-467.25953753348733,-464.6678638014787,0.5030887450093096,2.1869116787032183e-05,799.5242736901816,0.19167163669302845,-465.27912645147956,-461.3916158534666,0.5034467549639777,2.0624313026296193e-05,-465.4643411097844,-464.1685042437801,0.4344799643282524,-0.0006125648286879929,0.00012548807569114187,-4.673359265239085e-06,5.99643076138677e-08,-465.1101848325591,-459.9268373685418,0.5360044469038898,4.4995432284689414e-05,2.5077346076066883e-05,-1.9155833395858837e-07,-465.10780233557153,-461.22029173755857,0.5002853262495515
40021,2.8077407175475244e-05,1280.0920652477726,-346.2589907951981,-344.3701128368652,0.4738750415058569,,,,,,,1.3468759893608961e-05,-342.56079955227176,-341.61636057310534,0.30668712194748293,3.2137333333265294e-06,2.1675390000000988e-05,-2.466793333333739e-07,-5.410999999994967e-10,-342.5572928911006,-338.77953697443485,0.48205584767847576,-2.488990144927555e-06,2.2579732782608696e-05,-2.87191255072464e-07,-344.5570096360679,-341.7236926985686,0.48204812602682345
40022,1.078350443872722e-05,3002.439069225664,-380.8084216167444,-378.9195436584115,0.4984874760634306,2.4619658658409094e-06,4484.382341539129,0.654752549090158,-379.1210638748748,-376.28774693737546,0.5066625279876115,5.442225671670187e-06,-375.9752944198287,-375.03085544066226,0.30826478916666655,0.0006425214803387834,-0.00010424344296229164,5.6828455384150324e-06,-8.495360455737072e-08,-381.7296471971213,-377.9518912804556,0.612914033600654,-2.0495797911848393e-05,1.0875497490033313e-05,-1.4550400810273163e-07,-379.4167674603169,-376.5834505228176,0.5142760423700035
40023,4.4019770314873696e-05,7.115087763409633e-08,-99.62315943268126,-99.73133913457063,0.9483913639642952,5.842909750031211e-06,7.115087763409633e-08,0.4057152856358506,-105.26944712192943,-105.43171667476349,0.982748107649581,4.401976959789167e-05,-101.62315944260145,-101.67724929354614,0.9483913639900574,0.0002556665423601839,3.606134832976421e-05,-3.1113283550206583e-07,2.1055752814451463e-09,-124.33566639553362,-124.55202579931237,0.9991451343588817,0.00042356961546474655,9.70975267213497e-06,2.032379157982559e-07,-116.75328491281019,-116.91555446564425,0.9966394633680775
40024,9.536150444211522e-05,1.672467142029166,-105.8838035468972,-105.99198324878657,0.9944332129392266,8.586208511740523e-05,4.706085381198645,0.03034135194501686,-103.90112955692071,-104.06339910975477,0.9944476140103629,9.31319897279348e-05,-107.75786855286933,-107.81195840381402,0.9943335759575669,0.0007384544829307165,2.278659294305125e-05,1.2661401457807023e-06,-5.086470146278053e-09,-124.51473237595042,-124.73109177972917,0.9997803163776254,0.000351067314450551,8.544173775088733e-05,3.1069624405475035e-08,-106.34103385701172,-106.50330340984578,0.9960788299810014
40025,1.8073994930034587e-05,8.705701715072678e-09,-163.10426313662418,-162.30847259102745,0.8415824520085431,1.2361710099995094e-08,186.72863942878524,1.6461013411428267,-164.7669636501949,-163.57327783179977,0.8872896594067006,1.8073994985767783e-05,-165.10426313688825,-164.70636786408988,0.8415824520748071,0.0006094569323763677,-2.7612364156268697e-05,5.564518011886215e-07,-1.696941645405676e-09,-167.13559158422453,-165.54401049303104,0.9233324581361995,0.00010747260750854707,8.40640258463953e-06,5.734634550936365e-08,-163.64982846259193,-162.4561426441968,0.8737600862171705
40026,4.257617853742346e-05,16.4771678770592,-95.4445876960153,-95.55276739790467,0.8570590168853912,4.257622944470185e-05,16.477333800691653,1.5849830781178298e-08,-93.44458766963373,-93.6068572224678,0.8570590091850602,3.843396665326182e-05,-97.27129852796406,-97.32538837890876,0.8538387758742958,0.0014484181211428325,-1.3097478755049163e-05,5.286986452457175e-07,-1.5775172613206027e-09,-93.34425872472222,-93.56061812850098,0.890808766738371,0.0008046692150054257,2.7775915650466162e-05,3.0636440935056345e-08,-94.32249421553614,-94.4847637683702,0.8736485718298146
40027,0.0003550330586572503,3.223355140562762,-112.05876359022267,-111.66431443555022,0.9936948211246991,6.877839674013231e-05,10.413687143468145,0.4349614871744547,-122.4419058227021,-121.85023209069344,0.9984061145964092,0.000300677379355907,-108.54984828821922,-108.35262371088301,0.988363262481244,-0.0013336328583939034,0.00034264047733614567,2.212271816388163e-07,-2.4112377178171566e-09,-115.01799440103632,-114.22909609169145,0.9970880181794345,-0.001881232569286272,0.00039451087197427224,-4.973092768802383e-07,-115.77612428556561,-115.18445055355696,0.9966571643100116
40028,7.913955089944302e-05,22.71765119772838,-79.95058023790527,-80.05875993979464,0.44062013021084834,,,,,,,6.175667011842911e-05,-81.72612789406834,-81.78021774501303,0.4417454614181614,0.005546875157631243,-0.000139327544502946,2.0820583353474395e-06,-6.208613647080214e-09,-89.27407424049352,-89.49043364427227,0.9095127470296707,0.004160958268513692,-5.949840796018642e-06,2.330785680040373e-07,-85.0138377435523,-85.17610729638636,0.7786979547061019
40029,7.254132864287222e-05,199.24557852896294,-137.98586918827695,-137.38069900228885,0.5830215768355806,5.406851974232296e-05,221.0538599221881,0.10083670391736521,-135.99557158049618,-135.08781630151404,0.5834057459843286,3.153351660745152e-05,-137.12356848548126,-136.82098339248722,0.4598712603360954,0.0003657772966232076,1.827075571416119e-05,5.033751883361773e-07,-3.886079255330327e-09,-134.70168183468866,-133.49134146271248,0.6118034405683621,3.5451145984738075e-05,5.43367831537423e-05,-2.409385718310698e-07,-136.25337396011662,-135.34561868113448,0.5940042890931465
40030,8.122287165246433e-05,80.10567506731543,-79.01198127925909,-79.42846234080298,0.7010900820002458,8.125431123939819e-05,80.16021171065192,1.56409840634808e-09,-77.01198133425149,-77.63670292656732,0.7010844078240528,4.9405313431893916e-05,-80.28598010956918,-80.49422064034113,0.6769812146761272,-0.00030992510900349916,0.00022018518812825478,-4.533876787628581e-06,2.5343586984849935e-08,-82.9846821020011,-83.81764422508888,0.9199142679085194,0.0012485750190309403,1.7380554728326953e-05,1.6055297723160908e-07,-79.35641548677687,-79.9811370790927,0.7953825480291876
